user_id,first_name,last_name,full_name,gender,date_of_birth,age,email,phone,address,city,state,country,zipcode,account_created_at,last_login_at,account_status,customer_segment,total_purchases,lifetime_value,average_order_value,preferred_categories,email_subscribed,sms_subscribed,preferred_language,preferred_currency,is_premium_member,referral_code,kyc_verified
USER-796320,Travis,Garcia,Travis Garcia,Other,1960-02-29,65,travis.garcia846@gmail.com,453.884.1852x0136,561 Cross Turnpike Suite 055,Elizabethbury,Arkansas,Panama,75331,2021-10-13 07:47:42,2025-10-21 07:47:42,active,vip,167,127325,762.43,"clothing,toys",False,False,Hindi,USD,True,REF69055,True
USER-765104,Darlene,Jones,Darlene Jones,Female,1967-02-05,58,darlene.jones993@hotmail.com,+1-315-816-4119x55640,70204 Ryan Estate,Shannonfort,Indiana,Nauru,47392,2022-09-02 07:47:42,2025-11-18 07:47:42,active,vip,98,270293,2758.09,toys,True,False,Spanish,EUR,True,REF99080,True
USER-488241,Mary,Jones,Mary Jones,Female,2006-11-01,19,mary.jones310@hotmail.com,912.912.4139x3696,3192 Samuel Loaf Apt. 759,Lewisburgh,Arizona,Iraq,56385,2024-03-11 07:47:42,2025-09-27 07:47:42,active,occasional,1,4588,4588.0,"toys,sports",False,False,Hindi,INR,False,REF78572,False
USER-218887,Victor,Nichols,Victor Nichols,Male,1978-06-02,47,victor.nichols439@hotmail.com,+1-365-833-9431,31202 Brenda Knoll Apt. 576,North Stephanie,Maryland,Greenland,88596,2023-10-27 07:47:42,2025-11-08 07:47:42,active,regular,10,13892,1389.2,"toys,beauty",False,True,English,USD,False,REF21749,True
USER-746195,Denise,Campbell,Denise Campbell,Female,2001-08-05,24,denise.campbell509@yahoo.com,870-900-2687x6448,65604 Johnson Lodge Apt. 553,Watkinsport,Maryland,Iran,12169,2021-09-16 07:47:42,2025-09-12 07:47:42,active,new,0,0,0.0,"electronics,beauty",False,False,Spanish,EUR,False,REF69589,False
USER-220063,John,Johnson,John Johnson,Male,1953-09-13,72,john.johnson481@yahoo.com,896-592-7711x952,55128 Steven Spring,Lake Nathanmouth,Indiana,Gibraltar,94743,2025-03-20 07:47:42,2025-10-17 07:47:42,inactive,new,0,0,0.0,"toys,electronics",False,True,Hindi,GBP,False,REF45076,False
USER-422328,Christine,Evans,Christine Evans,Female,1963-12-30,61,christine.evans248@yahoo.com,+1-848-598-9596x546,4149 Randall Rapids,Nancyport,Michigan,French Southern Territories,98192,2025-11-21 07:47:42,2025-10-08 07:47:42,active,vip,56,130412,2328.79,"beauty,home,clothing",False,True,Hindi,INR,True,REF35252,False
USER-968797,Kevin,Mullins,Kevin Mullins,Male,1956-03-03,69,kevin.mullins955@hotmail.com,449-474-3946x408,398 Garcia Estate Apt. 097,Vincentberg,Arkansas,Czech Republic,79857,2022-09-03 07:47:42,2025-10-07 07:47:42,suspended,loyal,40,32793,819.83,toys,False,True,German,EUR,True,REF23051,True
USER-628751,Carl,Vazquez,Carl Vazquez,Male,1967-01-13,58,carl.vazquez591@yahoo.com,001-407-454-8534x65579,1293 Mackenzie Divide Suite 121,North Kevinshire,Kansas,Argentina,57233,2021-07-07 07:47:42,2025-10-11 07:47:42,inactive,occasional,3,1802,600.67,clothing,True,True,German,USD,False,REF92430,True
USER-129169,James,Shields,James Shields,Other,1962-04-08,63,james.shields557@yahoo.com,(389)563-5957x086,5663 Charles Plains,Janiceside,California,Western Sahara,39605,2025-06-21 07:47:42,2025-09-18 07:47:42,active,regular,9,12433,1381.44,"home,clothing",True,False,Spanish,CAD,False,REF42145,False
USER-907814,Krista,Williams,Krista Williams,Female,1965-02-17,60,krista.williams53@yahoo.com,(936)622-0334,79686 Antonio Turnpike Suite 294,Clarkville,Kentucky,Cocos (Keeling) Islands,02954,2024-05-15 07:47:42,2025-11-20 07:47:42,active,new,0,0,0.0,"clothing,electronics,sports",True,True,Spanish,GBP,False,REF44340,True
USER-197283,James,Aguilar,James Aguilar,Male,1975-12-19,49,james.aguilar865@gmail.com,+1-217-474-1743x0435,6527 Blair Terrace Apt. 332,Staceyburgh,Ohio,Denmark,21732,2023-11-20 07:47:42,2025-11-04 07:47:42,active,regular,20,18032,901.6,grocery,True,True,German,INR,False,REF51102,False
USER-947825,Joseph,Hernandez,Joseph Hernandez,Male,1996-10-03,29,joseph.hernandez306@gmail.com,5202256913,16750 Chase Divide Suite 995,East Jon,Alaska,Denmark,61901,2025-11-09 07:47:42,2025-11-08 07:47:42,active,occasional,5,757,151.4,"beauty,sports",True,True,Hindi,GBP,False,REF25937,True
USER-735553,Paul,Edwards,Paul Edwards,Male,1973-11-13,52,paul.edwards24@hotmail.com,6249530123,471 Christopher Stravenue,East Josephberg,Kansas,Chile,06617,2023-01-04 07:47:42,2025-09-26 07:47:42,active,occasional,2,3489,1744.5,electronics,False,True,Spanish,USD,False,REF26591,False
USER-386960,Carla,Martin,Carla Martin,Female,1995-10-05,30,carla.martin977@gmail.com,605-807-6487x1775,727 Matthew Well,West Brendan,South Carolina,Botswana,47655,2025-05-25 07:47:42,2025-10-17 07:47:42,active,occasional,3,4326,1442.0,"toys,books",False,True,French,EUR,False,REF35936,False
USER-511907,Timothy,White,Timothy White,Male,1970-04-01,55,timothy.white813@hotmail.com,4955668448,21101 Church Canyon,South Ashley,Kansas,Libyan Arab Jamahiriya,10502,2021-08-13 07:47:42,2025-09-16 07:47:42,active,regular,11,16830,1530.0,"toys,books",False,False,Hindi,USD,False,REF89599,False
USER-550167,David,Reed,David Reed,Male,1971-08-24,54,david.reed362@hotmail.com,(690)717-0740x39251,22764 Jeffrey Motorway,Jillville,Rhode Island,Christmas Island,65249,2023-10-26 07:47:42,2025-09-11 07:47:42,inactive,occasional,4,1870,467.5,"books,grocery,sports",False,False,German,USD,False,REF25027,True
USER-948340,Catherine,Smith,Catherine Smith,Female,1980-10-27,45,catherine.smith810@yahoo.com,(821)562-6549,4704 Romero Prairie Suite 047,Lake Amberborough,Illinois,United States of America,27024,2024-11-14 07:47:42,2025-10-16 07:47:42,active,regular,11,15763,1433.0,beauty,True,True,French,USD,False,REF53105,True
USER-587982,Andrew,Martin,Andrew Martin,Other,1957-10-30,68,andrew.martin330@yahoo.com,+1-468-851-9537x749,3427 Wells Underpass Apt. 259,East Stacey,South Dakota,Japan,78847,2024-08-10 07:47:42,2025-09-20 07:47:42,active,loyal,29,39719,1369.62,clothing,False,True,Hindi,INR,True,REF99408,False
USER-433219,Brittany,Barnes,Brittany Barnes,Female,1995-11-09,30,brittany.barnes202@yahoo.com,(681)329-2059x229,9636 Steven Stravenue Apt. 629,Robinsonberg,Massachusetts,Barbados,78018,2025-08-20 07:47:42,2025-09-28 07:47:42,active,regular,13,11901,915.46,"home,books",False,False,Spanish,CAD,False,REF12787,False
USER-118702,Jennifer,Beck,Jennifer Beck,Other,1957-02-07,68,jennifer.beck877@gmail.com,(561)254-9808x51331,21215 Dixon Creek,Lake Melissa,Louisiana,Aruba,08920,2022-09-07 07:47:42,2025-11-30 07:47:42,active,new,0,0,0.0,"electronics,books",True,False,English,USD,False,REF71589,True
USER-970161,Michelle,Medina,Michelle Medina,Female,1961-11-02,64,michelle.medina309@yahoo.com,+1-368-776-4019,006 Ashley Parkway,South Kyleport,Oklahoma,Estonia,98815,2024-05-16 07:47:42,2025-10-21 07:47:42,active,occasional,4,1153,288.25,"grocery,books",True,False,French,INR,False,REF74662,True
USER-984028,Suzanne,Jimenez,Suzanne Jimenez,Female,1968-08-03,57,suzanne.jimenez106@hotmail.com,435.585.6646x4196,21320 Vaughn Cape Suite 294,North Cheryl,Texas,French Polynesia,94199,2025-10-01 07:47:42,2025-11-02 07:47:42,active,vip,52,122736,2360.31,"toys,clothing",True,True,Spanish,GBP,True,REF80458,True
USER-821673,Joseph,Flynn,Joseph Flynn,Male,1991-01-12,34,joseph.flynn905@yahoo.com,001-678-391-1797x2699,66602 Bryan Keys,North Jill,Hawaii,Pakistan,03109,2021-07-06 07:47:42,2025-11-25 07:47:42,active,loyal,50,29970,599.4,"toys,home",True,True,Hindi,INR,True,REF25715,True
USER-434844,Timothy,Adkins,Timothy Adkins,Male,1959-06-27,66,timothy.adkins599@yahoo.com,486.631.0505,9299 Brian Locks,New Jennifer,North Dakota,Ecuador,47068,2020-12-07 07:47:42,2025-10-09 07:47:42,active,occasional,1,4774,4774.0,"grocery,beauty,sports",False,False,German,EUR,False,REF22032,False
USER-903421,Kimberly,Reynolds,Kimberly Reynolds,Female,1962-10-15,63,kimberly.reynolds85@yahoo.com,001-363-732-8389x63376,8410 James Shore,Thompsonmouth,Delaware,North Macedonia,14231,2023-12-08 07:47:42,2025-09-20 07:47:42,active,occasional,2,2186,1093.0,grocery,True,True,English,EUR,False,REF71361,False
USER-297045,Katie,Moore,Katie Moore,Female,2001-11-14,24,katie.moore349@gmail.com,001-992-718-8352x791,06592 Cynthia Plain Apt. 431,South Stephaniefort,Wisconsin,Russian Federation,65120,2024-09-28 07:47:42,2025-09-16 07:47:42,active,occasional,5,3067,613.4,"grocery,beauty",True,True,Spanish,EUR,False,REF57663,False
USER-574409,Christine,Mcdonald,Christine Mcdonald,Other,1975-05-21,50,christine.mcdonald208@yahoo.com,578-615-9698,665 Ferguson Track,Thompsontown,Texas,Guernsey,94373,2021-07-16 07:47:42,2025-10-10 07:47:42,active,loyal,28,33863,1209.39,"clothing,grocery",False,True,English,EUR,True,REF12174,False
USER-296114,Carolyn,Kane,Carolyn Kane,Female,2006-07-11,19,carolyn.kane488@gmail.com,(457)734-9899,99074 Thomas River Suite 694,Emilytown,Iowa,Greece,58741,2022-03-15 07:47:42,2025-09-24 07:47:42,inactive,regular,13,6938,533.69,beauty,False,True,Spanish,INR,False,REF75823,False
USER-632599,Amy,Kim,Amy Kim,Female,2004-07-27,21,amy.kim452@yahoo.com,608.808.9747x4859,67347 Clark Street Apt. 649,Port Charlene,California,Falkland Islands (Malvinas),66570,2024-05-20 07:47:42,2025-10-14 07:47:42,active,loyal,40,32534,813.35,"sports,home",True,False,Spanish,CAD,True,REF46166,False
USER-643810,Kimberly,Baker,Kimberly Baker,Female,2001-04-01,24,kimberly.baker698@gmail.com,+1-928-260-5210x262,8458 Kayla Alley,Angelaton,Montana,Indonesia,02870,2025-08-19 07:47:42,2025-09-09 07:47:42,active,regular,8,8597,1074.62,books,True,True,Hindi,USD,False,REF46105,True
USER-750348,Angela,Ryan,Angela Ryan,Other,1962-07-03,63,angela.ryan415@gmail.com,+1-705-874-8839x97418,03056 Garcia Ways,East Saramouth,Kansas,Tonga,49070,2023-09-19 07:47:42,2025-10-11 07:47:42,inactive,loyal,43,47003,1093.09,"grocery,clothing",True,True,French,GBP,True,REF88159,False
USER-869531,Richard,Kelly,Richard Kelly,Male,2001-02-16,24,richard.kelly190@gmail.com,(964)218-4937x846,726 Anthony Roads,Sloantown,Wisconsin,Macao,86173,2023-02-03 07:47:42,2025-09-02 07:47:42,active,occasional,3,2454,818.0,"clothing,grocery,toys",False,False,Spanish,USD,False,REF97298,False
USER-548709,Nicole,Patterson,Nicole Patterson,Female,2006-11-10,19,nicole.patterson182@hotmail.com,203-844-4429,40622 Mario Key Suite 725,Stephanieside,Louisiana,Liberia,53043,2024-06-07 07:47:42,2025-11-21 07:47:42,active,loyal,44,47954,1089.86,"grocery,books",True,False,Spanish,INR,True,REF24337,True
USER-958706,Timothy,Tate,Timothy Tate,Male,1971-02-09,54,timothy.tate697@gmail.com,690-953-3470,9396 Jackson Vista Apt. 835,Torresport,New Mexico,Gambia,90250,2024-04-13 07:47:42,2025-11-01 07:47:42,active,regular,10,17369,1736.9,clothing,False,False,German,INR,False,REF55977,False
USER-795634,Abigail,Rivas,Abigail Rivas,Female,1991-01-22,34,abigail.rivas374@yahoo.com,953-512-9003x62211,4883 Peters Station,Lake Tara,Wyoming,Uzbekistan,65336,2023-05-05 07:47:42,2025-11-29 07:47:42,inactive,occasional,3,3233,1077.67,"grocery,electronics,home",True,True,German,EUR,False,REF96424,True
USER-474545,Megan,Spencer,Megan Spencer,Female,2006-02-04,19,megan.spencer251@gmail.com,001-742-952-5161,4914 Gibson Grove,South Carlmouth,South Carolina,Heard Island and McDonald Islands,07346,2022-09-04 07:47:42,2025-09-02 07:47:42,active,new,0,0,0.0,"clothing,grocery,sports",True,False,Hindi,INR,False,REF79062,True
USER-378196,Thomas,Duran,Thomas Duran,Other,1985-08-05,40,thomas.duran910@gmail.com,(924)578-4171x594,31836 Morgan Cliff,North Mathew,Maine,Eritrea,64507,2024-01-21 07:47:42,2025-10-11 07:47:42,active,regular,13,10067,774.38,"beauty,toys,books",True,False,German,CAD,False,REF55481,False
USER-215543,Michael,Allen,Michael Allen,Male,1976-08-06,49,michael.allen950@hotmail.com,+1-426-908-7882x815,51521 Holt Lodge Suite 353,North Justin,New Mexico,Mayotte,73226,2022-01-26 07:47:42,2025-11-12 07:47:42,suspended,regular,9,13571,1507.89,"home,grocery,sports",False,True,French,USD,False,REF69488,True
USER-327882,Karen,Shaffer,Karen Shaffer,Female,1955-06-16,70,karen.shaffer608@gmail.com,689-815-6734,143 Lisa Dale Suite 664,Ramosfurt,Colorado,Luxembourg,21811,2025-03-22 07:47:42,2025-11-24 07:47:42,active,regular,5,12050,2410.0,electronics,False,True,French,GBP,False,REF75797,True
USER-190181,Teresa,Peterson,Teresa Peterson,Other,1990-07-24,35,teresa.peterson147@hotmail.com,001-790-901-0898,189 Alvarado Highway,New Rebeccamouth,Oregon,Denmark,21960,2021-10-20 07:47:42,2025-11-05 07:47:42,active,regular,7,9764,1394.86,"beauty,clothing",False,False,German,USD,False,REF44243,False
USER-726040,Summer,Jackson,Summer Jackson,Female,1996-03-23,29,summer.jackson578@yahoo.com,788-949-9795x728,022 Scott Prairie,Karenberg,South Dakota,Greenland,68437,2023-06-21 07:47:42,2025-09-05 07:47:42,active,occasional,5,1640,328.0,books,True,False,Hindi,EUR,False,REF49460,False
USER-189755,Julie,Ryan,Julie Ryan,Female,1971-08-13,54,julie.ryan950@hotmail.com,+1-612-648-8397x1705,86811 Jessica Route Apt. 388,Port Josephborough,Michigan,Uzbekistan,56266,2022-05-23 07:47:42,2025-10-02 07:47:42,inactive,regular,17,17818,1048.12,"clothing,grocery",False,False,Hindi,GBP,False,REF71391,False
USER-548443,Gloria,Hamilton,Gloria Hamilton,Female,1981-06-26,44,gloria.hamilton985@gmail.com,001-419-339-7814x59009,335 Courtney Shoals Suite 880,West Leslieside,New Jersey,Kenya,56236,2023-08-12 07:47:42,2025-10-02 07:47:42,suspended,vip,193,63852,330.84,"clothing,toys",True,False,Spanish,CAD,True,REF77135,False
USER-233457,Karen,Marshall,Karen Marshall,Other,1973-09-16,52,karen.marshall922@gmail.com,001-453-926-0119x39103,90858 Melissa Stravenue Apt. 045,Michaelbury,Florida,Gambia,95332,2022-09-28 07:47:42,2025-10-24 07:47:42,active,loyal,47,32866,699.28,"electronics,sports,books",False,True,English,USD,True,REF45412,True
USER-449682,Bruce,Taylor,Bruce Taylor,Other,2001-02-20,24,bruce.taylor842@hotmail.com,336.515.8736x627,005 Cantrell Terrace,Carrollborough,Minnesota,Portugal,46799,2024-04-13 07:47:42,2025-09-19 07:47:42,active,regular,15,19160,1277.33,"electronics,beauty,clothing",True,False,Spanish,EUR,False,REF98562,True
USER-415508,Mckenzie,Jordan,Mckenzie Jordan,Other,1988-04-20,37,mckenzie.jordan737@hotmail.com,773-315-6639x7925,377 Stephen Walk,Johnton,Missouri,Bolivia,87011,2025-11-16 07:47:42,2025-09-29 07:47:42,active,occasional,2,1439,719.5,clothing,True,True,Spanish,USD,False,REF72094,True
USER-973176,Eric,Wheeler,Eric Wheeler,Other,1979-09-23,46,eric.wheeler401@hotmail.com,(860)353-4281x6441,8464 Theresa Crossing,Haleymouth,Connecticut,Antigua and Barbuda,83680,2025-08-08 07:47:42,2025-11-15 07:47:42,active,regular,20,8015,400.75,"books,toys,grocery",False,True,German,EUR,False,REF93387,True
USER-293785,Andrew,Caldwell,Andrew Caldwell,Male,1955-06-30,70,andrew.caldwell763@gmail.com,(873)404-2763,939 Bauer Brooks,West Cynthiaview,North Carolina,Vietnam,59914,2022-03-24 07:47:42,2025-10-31 07:47:42,active,loyal,43,42925,998.26,"grocery,home",False,True,Hindi,INR,True,REF58147,False
USER-510191,Laura,Andrews,Laura Andrews,Female,1962-12-17,62,laura.andrews820@yahoo.com,964.690.9228x8498,71743 Darlene Manors Apt. 164,Danielbury,Massachusetts,Tunisia,43577,2025-04-24 07:47:42,2025-10-02 07:47:42,active,regular,18,7427,412.61,"clothing,books",False,True,Hindi,GBP,False,REF14467,False
USER-144702,Patricia,Cannon,Patricia Cannon,Female,1998-12-13,26,patricia.cannon480@gmail.com,539-588-1873x8775,30909 Sheri Keys Apt. 860,Kathleenmouth,Montana,Croatia,02326,2020-12-18 07:47:42,2025-10-03 07:47:42,active,regular,10,10861,1086.1,"sports,home,beauty",False,True,Spanish,EUR,False,REF56119,False
USER-581801,Jacob,Anderson,Jacob Anderson,Other,1953-01-20,72,jacob.anderson806@yahoo.com,920-441-2319x057,941 Erik Landing Apt. 810,Carlton,Louisiana,Albania,93205,2025-02-16 07:47:42,2025-10-26 07:47:42,active,occasional,3,3727,1242.33,"grocery,sports,toys",True,False,Spanish,GBP,False,REF87182,False
USER-712885,Christine,Klein,Christine Klein,Other,1954-03-30,71,christine.klein414@gmail.com,+1-822-548-7098x7264,40432 Garcia Place,Christianfort,Idaho,Cocos (Keeling) Islands,39632,2025-07-14 07:47:42,2025-11-25 07:47:42,active,vip,90,171479,1905.32,grocery,False,False,Spanish,EUR,True,REF23819,True
USER-863534,Sandra,Williams,Sandra Williams,Female,1959-02-12,66,sandra.williams997@yahoo.com,(486)216-3070x2867,219 Gonzalez Plains Apt. 057,North Brookebury,Georgia,Vietnam,51740,2023-07-23 07:47:42,2025-11-22 07:47:42,active,loyal,28,23751,848.25,"clothing,sports,home",True,True,French,USD,True,REF68918,False
USER-239687,Thomas,Edwards,Thomas Edwards,Other,1970-12-23,54,thomas.edwards570@gmail.com,232.959.0073x9713,871 Simpson Ferry,North Jamesfurt,Hawaii,Chile,74736,2024-10-16 07:47:42,2025-11-05 07:47:42,active,regular,19,16122,848.53,home,False,True,English,CAD,False,REF13177,True
USER-313426,Bryan,Brock,Bryan Brock,Male,1956-03-07,69,bryan.brock144@yahoo.com,001-946-617-1928x170,2252 Deborah Bridge Apt. 523,Brownberg,Kansas,Gambia,30068,2025-11-19 07:47:42,2025-10-15 07:47:42,inactive,occasional,5,4977,995.4,"home,beauty",False,True,Spanish,CAD,False,REF72093,False
USER-473801,Rhonda,Nelson,Rhonda Nelson,Other,1949-12-31,75,rhonda.nelson573@gmail.com,001-809-744-7726x9032,480 Joseph Key Suite 985,East Thomas,Connecticut,Germany,10842,2021-02-16 07:47:42,2025-11-13 07:47:42,active,occasional,4,4002,1000.5,clothing,True,False,English,USD,False,REF75367,True
USER-153979,Daniel,Johnson,Daniel Johnson,Other,1973-01-10,52,daniel.johnson339@gmail.com,001-815-689-1268,37600 Collins Green Apt. 837,Scottside,Rhode Island,Saint Martin,56594,2025-10-14 07:47:42,2025-11-02 07:47:42,active,occasional,3,2559,853.0,"clothing,toys",True,False,English,CAD,False,REF85413,True
USER-994640,Lori,Grant,Lori Grant,Other,1968-01-03,57,lori.grant513@hotmail.com,890-674-9921,235 Joshua Grove Suite 470,Duncanhaven,Arkansas,Aruba,26925,2024-02-29 07:47:42,2025-10-10 07:47:42,active,occasional,5,1408,281.6,"electronics,grocery",False,False,French,EUR,False,REF53848,True
USER-246054,Jonathan,Wilson,Jonathan Wilson,Male,1972-07-09,53,jonathan.wilson837@hotmail.com,(754)762-2021x23720,46739 Cheryl Alley Apt. 141,North Bruce,Indiana,Afghanistan,02883,2021-10-19 07:47:42,2025-10-19 07:47:42,active,new,0,0,0.0,sports,False,True,Hindi,CAD,False,REF14634,False
USER-174200,Jennifer,Smith,Jennifer Smith,Female,1969-07-13,56,jennifer.smith758@gmail.com,(292)832-7379x8979,4630 Andrew Ranch Suite 336,Kevinland,Ohio,Algeria,72277,2022-06-24 07:47:42,2025-11-20 07:47:42,active,occasional,4,1560,390.0,clothing,True,False,Hindi,EUR,False,REF95240,False
USER-552476,Barbara,Davis,Barbara Davis,Female,1988-10-19,37,barbara.davis801@gmail.com,411.681.5198x545,53534 Jenkins Mission,Lake Jordan,Alaska,Canada,87628,2021-02-23 07:47:42,2025-11-01 07:47:42,active,vip,64,63816,997.12,toys,True,False,English,INR,True,REF59444,True
USER-550592,Marc,Harding,Marc Harding,Other,1980-07-22,45,marc.harding563@hotmail.com,449-646-6720x108,38794 Edward Lock,Port Donaldside,Tennessee,Turkmenistan,12507,2025-02-20 07:47:42,2025-11-16 07:47:42,active,regular,16,10763,672.69,"electronics,clothing",True,True,Hindi,USD,False,REF39769,False
USER-883785,Donald,Schmidt,Donald Schmidt,Other,1971-06-12,54,donald.schmidt47@gmail.com,945.227.3536x4235,81612 Reed Brook Suite 610,East Christineside,Maine,Algeria,18784,2021-06-01 07:47:42,2025-11-29 07:47:42,active,occasional,2,965,482.5,grocery,True,False,English,GBP,False,REF55831,True
USER-406616,Antonio,Guzman,Antonio Guzman,Male,1969-02-23,56,antonio.guzman408@gmail.com,366-200-1283x827,51204 Smith Street Suite 653,East Tonya,Washington,Benin,17167,2023-03-25 07:47:42,2025-09-07 07:47:42,active,loyal,22,22502,1022.82,"sports,grocery,beauty",False,True,German,GBP,True,REF58094,False
USER-785395,Tyler,Ingram,Tyler Ingram,Male,1974-09-09,51,tyler.ingram915@yahoo.com,360-742-2763x4601,2435 Miller Lodge Apt. 251,Victorborough,Alabama,Dominica,96431,2024-05-31 07:47:42,2025-10-21 07:47:42,active,occasional,5,1355,271.0,"grocery,home",True,True,Spanish,CAD,False,REF40216,False
USER-877947,Kara,Martinez,Kara Martinez,Other,1994-05-27,31,kara.martinez126@hotmail.com,(867)408-6665,494 Mcdonald Common Apt. 903,Tonyamouth,Florida,Togo,54079,2023-10-29 07:47:42,2025-11-12 07:47:42,active,vip,110,416132,3783.02,"clothing,electronics",False,True,French,GBP,True,REF87101,False
USER-415005,Isaiah,Johnson,Isaiah Johnson,Male,2004-11-26,21,isaiah.johnson286@gmail.com,648.897.4223x54340,6495 Michael Ports,Kelleyville,West Virginia,Turkey,20268,2021-02-13 07:47:42,2025-09-13 07:47:42,active,regular,5,19135,3827.0,"electronics,clothing",True,False,Spanish,INR,False,REF79794,True
